	Epoch			Reward
Episode:	6743	Avereged	reward:	23.7
Episode:	6744	Avereged	reward:	23.77
Episode:	6745	Avereged	reward:	24.07
Episode:	6746	Avereged	reward:	24.13
Episode:	6747	Avereged	reward:	24.07
Episode:	6748	Avereged	reward:	23.77
Episode:	6749	Avereged	reward:	23.3
Episode:	6750	Avereged	reward:	23
Episode:	6751	Avereged	reward:	22.67
Episode:	6752	Avereged	reward:	22.27
Episode:	6753	Avereged	reward:	22.07
Episode:	6754	Avereged	reward:	22.27
Episode:	6755	Avereged	reward:	22.23
Episode:	6756	Avereged	reward:	22.17
Episode:	6757	Avereged	reward:	22.63
Episode:	6758	Avereged	reward:	22.87
Episode:	6759	Avereged	reward:	21.93
Episode:	6760	Avereged	reward:	21.9
Episode:	6761	Avereged	reward:	22.03
Episode:	6762	Avereged	reward:	22.1
Episode:	6763	Avereged	reward:	22.47
Episode:	6764	Avereged	reward:	22.47
Episode:	6765	Avereged	reward:	22.53
Episode:	6766	Avereged	reward:	22.8
Episode:	6767	Avereged	reward:	22.63
Episode:	6768	Avereged	reward:	22.63
Episode:	6769	Avereged	reward:	23.27
Episode:	6770	Avereged	reward:	23.83
Episode:	6771	Avereged	reward:	23.27
Episode:	6772	Avereged	reward:	23.2
Episode:	6773	Avereged	reward:	23
Episode:	6774	Avereged	reward:	22.7
Episode:	6775	Avereged	reward:	22.87
Episode:	6776	Avereged	reward:	22.8
Episode:	6777	Avereged	reward:	22.77
Episode:	6778	Avereged	reward:	22.53
Episode:	6779	Avereged	reward:	22.73
Episode:	6780	Avereged	reward:	22.7
Episode:	6781	Avereged	reward:	22.97
Episode:	6782	Avereged	reward:	23.37
Episode:	6783	Avereged	reward:	23.67
Episode:	6784	Avereged	reward:	23.8
Episode:	6785	Avereged	reward:	23.93
Episode:	6786	Avereged	reward:	24.13
Episode:	6787	Avereged	reward:	23.93
Episode:	6788	Avereged	reward:	23.33
Episode:	6789	Avereged	reward:	23.4
Episode:	6790	Avereged	reward:	23.2
Episode:	6791	Avereged	reward:	22.93
Episode:	6792	Avereged	reward:	22.93
Episode:	6793	Avereged	reward:	22.17
Episode:	6794	Avereged	reward:	22.07
Episode:	6795	Avereged	reward:	22.23
Episode:	6796	Avereged	reward:	21.9
Episode:	6797	Avereged	reward:	22.23
Episode:	6798	Avereged	reward:	22.27
Episode:	6799	Avereged	reward:	22.07
Episode:	6800	Avereged	reward:	22.07
Episode:	6801	Avereged	reward:	22.33
Episode:	6802	Avereged	reward:	22.13
Episode:	6803	Avereged	reward:	22.1
Episode:	6804	Avereged	reward:	22.43
Episode:	6805	Avereged	reward:	22.67
Episode:	6806	Avereged	reward:	22.43
Episode:	6807	Avereged	reward:	23.2
Episode:	6808	Avereged	reward:	23.47
Episode:	6809	Avereged	reward:	23.73
Episode:	6810	Avereged	reward:	23.73
Episode:	6811	Avereged	reward:	23.5
Episode:	6812	Avereged	reward:	23.5
Episode:	6813	Avereged	reward:	23.27
Episode:	6814	Avereged	reward:	23.03
Episode:	6815	Avereged	reward:	22.6
Episode:	6816	Avereged	reward:	22.93
Episode:	6817	Avereged	reward:	22.93
Episode:	6818	Avereged	reward:	22.93
Episode:	6819	Avereged	reward:	23.27
Episode:	6820	Avereged	reward:	23.47
Episode:	6821	Avereged	reward:	23.33
Episode:	6822	Avereged	reward:	23.33
Episode:	6823	Avereged	reward:	23.57
Episode:	6824	Avereged	reward:	23.33
Episode:	6825	Avereged	reward:	22.9
Episode:	6826	Avereged	reward:	22.93
Episode:	6827	Avereged	reward:	22.87
Episode:	6828	Avereged	reward:	23.13
Episode:	6829	Avereged	reward:	22.8
Episode:	6830	Avereged	reward:	22.03
Episode:	6831	Avereged	reward:	21.77
Episode:	6832	Avereged	reward:	22.03
Episode:	6833	Avereged	reward:	22.1
Episode:	6834	Avereged	reward:	22.1
Episode:	6835	Avereged	reward:	21.73
Episode:	6836	Avereged	reward:	21.97
Episode:	6837	Avereged	reward:	21.27
Episode:	6838	Avereged	reward:	21.17
Episode:	6839	Avereged	reward:	21.17
Episode:	6840	Avereged	reward:	21.43
Episode:	6841	Avereged	reward:	21.77
Episode:	6842	Avereged	reward:	21.57
Episode:	6843	Avereged	reward:	21.77
Episode:	6844	Avereged	reward:	21.67
Episode:	6845	Avereged	reward:	21.63
Episode:	6846	Avereged	reward:	21.73
Episode:	6847	Avereged	reward:	21.63
Episode:	6848	Avereged	reward:	21.57
Episode:	6849	Avereged	reward:	20.87
Episode:	6850	Avereged	reward:	20.73
Episode:	6851	Avereged	reward:	21.47
Episode:	6852	Avereged	reward:	20.97
Episode:	6853	Avereged	reward:	20.93
Episode:	6854	Avereged	reward:	21.2
Episode:	6855	Avereged	reward:	21.43
Episode:	6856	Avereged	reward:	21.83
Episode:	6857	Avereged	reward:	22.03
Episode:	6858	Avereged	reward:	22.03
Episode:	6859	Avereged	reward:	22.37
Episode:	6860	Avereged	reward:	22.77
Episode:	6861	Avereged	reward:	23.03
Episode:	6862	Avereged	reward:	22.6
Episode:	6863	Avereged	reward:	22.73
Episode:	6864	Avereged	reward:	22.67
Episode:	6865	Avereged	reward:	23
Episode:	6866	Avereged	reward:	23.37
Episode:	6867	Avereged	reward:	23.27
Episode:	6868	Avereged	reward:	23.53
Episode:	6869	Avereged	reward:	23.4
Episode:	6870	Avereged	reward:	23.4
Episode:	6871	Avereged	reward:	23.37
Episode:	6872	Avereged	reward:	23.2
Episode:	6873	Avereged	reward:	23.1
Episode:	6874	Avereged	reward:	23.43
Episode:	6875	Avereged	reward:	24.37
Episode:	6876	Avereged	reward:	24.17
Episode:	6877	Avereged	reward:	24.5
Episode:	6878	Avereged	reward:	24.53
Episode:	6879	Avereged	reward:	24.9
Episode:	6880	Avereged	reward:	24.4
Episode:	6881	Avereged	reward:	23.87
Episode:	6882	Avereged	reward:	24.1
Episode:	6883	Avereged	reward:	24.03
Episode:	6884	Avereged	reward:	23.7
Episode:	6885	Avereged	reward:	23.73
Episode:	6886	Avereged	reward:	23.7
Episode:	6887	Avereged	reward:	23.5
Episode:	6888	Avereged	reward:	23.1
Episode:	6889	Avereged	reward:	22.93
Episode:	6890	Avereged	reward:	23.07
Episode:	6891	Avereged	reward:	23.07
Episode:	6892	Avereged	reward:	23.3
Episode:	6893	Avereged	reward:	23.33
Episode:	6894	Avereged	reward:	23.23
Episode:	6895	Avereged	reward:	23.23
Episode:	6896	Avereged	reward:	23.53
Episode:	6897	Avereged	reward:	23.47
Episode:	6898	Avereged	reward:	23.57
Episode:	6899	Avereged	reward:	23.8
Episode:	6900	Avereged	reward:	23.8
Episode:	6901	Avereged	reward:	24
Episode:	6902	Avereged	reward:	23.83
Episode:	6903	Avereged	reward:	24.17
Episode:	6904	Avereged	reward:	23.97
Episode:	6905	Avereged	reward:	23.6
Episode:	6906	Avereged	reward:	23.7
Episode:	6907	Avereged	reward:	23.5
Episode:	6908	Avereged	reward:	23.9
Episode:	6909	Avereged	reward:	23.47
Episode:	6910	Avereged	reward:	23.77
Episode:	6911	Avereged	reward:	24.3
Episode:	6912	Avereged	reward:	24.17
Episode:	6913	Avereged	reward:	24.43
Episode:	6914	Avereged	reward:	24.93
Episode:	6915	Avereged	reward:	24.6
Episode:	6916	Avereged	reward:	24.5
Episode:	6917	Avereged	reward:	24.33
Episode:	6918	Avereged	reward:	24.73
Episode:	6919	Avereged	reward:	25.27
Episode:	6920	Avereged	reward:	25.27
Episode:	6921	Avereged	reward:	25.23
Episode:	6922	Avereged	reward:	25.43
Episode:	6923	Avereged	reward:	25.43
Episode:	6924	Avereged	reward:	25.8
Episode:	6925	Avereged	reward:	25.5
Episode:	6926	Avereged	reward:	24.87
Episode:	6927	Avereged	reward:	24.8
Episode:	6928	Avereged	reward:	24.3
Episode:	6929	Avereged	reward:	24
Episode:	6930	Avereged	reward:	24
Episode:	6931	Avereged	reward:	23.63
Episode:	6932	Avereged	reward:	24.07
Episode:	6933	Avereged	reward:	23.9
Episode:	6934	Avereged	reward:	23.67
Episode:	6935	Avereged	reward:	23.67
Episode:	6936	Avereged	reward:	23.57
Episode:	6937	Avereged	reward:	23.6
Episode:	6938	Avereged	reward:	23.1
Episode:	6939	Avereged	reward:	23.77
Episode:	6940	Avereged	reward:	24.1
Episode:	6941	Avereged	reward:	23.23
Episode:	6942	Avereged	reward:	23.6
Episode:	6943	Avereged	reward:	23.3
Episode:	6944	Avereged	reward:	23.2
Episode:	6945	Avereged	reward:	23.4
Episode:	6946	Avereged	reward:	23.17
Episode:	6947	Avereged	reward:	23.4
Episode:	6948	Avereged	reward:	23.03
Episode:	6949	Avereged	reward:	22.33
Episode:	6950	Avereged	reward:	21.93
Episode:	6951	Avereged	reward:	21.97
Episode:	6952	Avereged	reward:	21.63
Episode:	6953	Avereged	reward:	21.63
Episode:	6954	Avereged	reward:	21.53
Episode:	6955	Avereged	reward:	21.37
Episode:	6956	Avereged	reward:	21.33
Episode:	6957	Avereged	reward:	21.4
Episode:	6958	Avereged	reward:	21.7
Episode:	6959	Avereged	reward:	21.57
Episode:	6960	Avereged	reward:	21.57
Episode:	6961	Avereged	reward:	21.57
Episode:	6962	Avereged	reward:	22.3
Episode:	6963	Avereged	reward:	22.3
Episode:	6964	Avereged	reward:	22.27
Episode:	6965	Avereged	reward:	22.27
Episode:	6966	Avereged	reward:	22.37
Episode:	6967	Avereged	reward:	22.53
Episode:	6968	Avereged	reward:	23.03
Episode:	6969	Avereged	reward:	22.23
Episode:	6970	Avereged	reward:	22.1
Episode:	6971	Avereged	reward:	22.1
Episode:	6972	Avereged	reward:	21.8
Episode:	6973	Avereged	reward:	21.93
Episode:	6974	Avereged	reward:	21.93
Episode:	6975	Avereged	reward:	22.23
Episode:	6976	Avereged	reward:	22.23
Episode:	6977	Avereged	reward:	21.83
Episode:	6978	Avereged	reward:	22.17
Episode:	6979	Avereged	reward:	22.33
Episode:	6980	Avereged	reward:	22.47
Episode:	6981	Avereged	reward:	22.07
Episode:	6982	Avereged	reward:	23.1
Episode:	6983	Avereged	reward:	23.1
Episode:	6984	Avereged	reward:	23.23
Episode:	6985	Avereged	reward:	23.7
Episode:	6986	Avereged	reward:	23.97
Episode:	6987	Avereged	reward:	24.2
Episode:	6988	Avereged	reward:	24.2
Episode:	6989	Avereged	reward:	24.33
Episode:	6990	Avereged	reward:	24.33
Episode:	6991	Avereged	reward:	24.63
Episode:	6992	Avereged	reward:	23.87
Episode:	6993	Avereged	reward:	23.6
Episode:	6994	Avereged	reward:	24.07
Episode:	6995	Avereged	reward:	23.67
Episode:	6996	Avereged	reward:	23.37
Episode:	6997	Avereged	reward:	22.83
Episode:	6998	Avereged	reward:	22.7
Episode:	6999	Avereged	reward:	22.87
Episode:	7000	Avereged	reward:	22.77
Episode:	7001	Avereged	reward:	23.33
Episode:	7002	Avereged	reward:	23.17
Episode:	7003	Avereged	reward:	22.83
Episode:	7004	Avereged	reward:	22.6
Episode:	7005	Avereged	reward:	22.37
Episode:	7006	Avereged	reward:	22.47
Episode:	7007	Avereged	reward:	22.87
Episode:	7008	Avereged	reward:	22.9
Episode:	7009	Avereged	reward:	23.33
Episode:	7010	Avereged	reward:	23.33
Episode:	7011	Avereged	reward:	23.5
Episode:	7012	Avereged	reward:	22.77
Episode:	7013	Avereged	reward:	22.6
Episode:	7014	Avereged	reward:	22.6
Episode:	7015	Avereged	reward:	22.33
Episode:	7016	Avereged	reward:	22.17
Episode:	7017	Avereged	reward:	21.73
Episode:	7018	Avereged	reward:	22.13
Episode:	7019	Avereged	reward:	22.33
Episode:	7020	Avereged	reward:	22.33
Episode:	7021	Avereged	reward:	21.93
Episode:	7022	Avereged	reward:	21.6
Episode:	7023	Avereged	reward:	21.87
Episode:	7024	Avereged	reward:	21.7
Episode:	7025	Avereged	reward:	21.7
Episode:	7026	Avereged	reward:	21.67
Episode:	7027	Avereged	reward:	21.73
Episode:	7028	Avereged	reward:	21.87
Episode:	7029	Avereged	reward:	22.37
Episode:	7030	Avereged	reward:	22.13
Episode:	7031	Avereged	reward:	21.8
Episode:	7032	Avereged	reward:	22.3
Episode:	7033	Avereged	reward:	22.33
Episode:	7034	Avereged	reward:	23.03
Episode:	7035	Avereged	reward:	22.83
Episode:	7036	Avereged	reward:	22.97
Episode:	7037	Avereged	reward:	22.5
Episode:	7038	Avereged	reward:	22.5
Episode:	7039	Avereged	reward:	21.8
Episode:	7040	Avereged	reward:	21.47
Episode:	7041	Avereged	reward:	21.6
Episode:	7042	Avereged	reward:	21.63
Episode:	7043	Avereged	reward:	21.8
Episode:	7044	Avereged	reward:	21.37
Episode:	7045	Avereged	reward:	21.2
Episode:	7046	Avereged	reward:	20.9
Episode:	7047	Avereged	reward:	20.8
Episode:	7048	Avereged	reward:	20.6
Episode:	7049	Avereged	reward:	20.6
Episode:	7050	Avereged	reward:	20.6
Episode:	7051	Avereged	reward:	21.07
Episode:	7052	Avereged	reward:	21.3
Episode:	7053	Avereged	reward:	21.3
Episode:	7054	Avereged	reward:	21.2
Episode:	7055	Avereged	reward:	21.53
Episode:	7056	Avereged	reward:	21.87
Episode:	7057	Avereged	reward:	22.33
Episode:	7058	Avereged	reward:	22.33
Episode:	7059	Avereged	reward:	22.23
Episode:	7060	Avereged	reward:	22.43
Episode:	7061	Avereged	reward:	22.93
Episode:	7062	Avereged	reward:	22.67
Episode:	7063	Avereged	reward:	23
Episode:	7064	Avereged	reward:	21.97
Episode:	7065	Avereged	reward:	22.33
Episode:	7066	Avereged	reward:	22.17
Episode:	7067	Avereged	reward:	23
Episode:	7068	Avereged	reward:	22.53
Episode:	7069	Avereged	reward:	22.8
Episode:	7070	Avereged	reward:	23.27
Episode:	7071	Avereged	reward:	23
Episode:	7072	Avereged	reward:	22.8
Episode:	7073	Avereged	reward:	22.43
Episode:	7074	Avereged	reward:	23.07
Episode:	7075	Avereged	reward:	23.07
Episode:	7076	Avereged	reward:	23.63
Episode:	7077	Avereged	reward:	24.13
Episode:	7078	Avereged	reward:	23.93
Episode:	7079	Avereged	reward:	23.93
Episode:	7080	Avereged	reward:	23.93
Episode:	7081	Avereged	reward:	23.93
Episode:	7082	Avereged	reward:	24.17
Episode:	7083	Avereged	reward:	24.17
Episode:	7084	Avereged	reward:	24.43
Episode:	7085	Avereged	reward:	24.27
Episode:	7086	Avereged	reward:	24.47
Episode:	7087	Avereged	reward:	24.37
Episode:	7088	Avereged	reward:	24.37
Episode:	7089	Avereged	reward:	24.27
Episode:	7090	Avereged	reward:	24.17
Episode:	7091	Avereged	reward:	24
Episode:	7092	Avereged	reward:	23.9
Episode:	7093	Avereged	reward:	23.97
Episode:	7094	Avereged	reward:	24.23
Episode:	7095	Avereged	reward:	24.3
Episode:	7096	Avereged	reward:	24.4
Episode:	7097	Avereged	reward:	24.03
Episode:	7098	Avereged	reward:	24.5
Episode:	7099	Avereged	reward:	24.5
Episode:	7100	Avereged	reward:	24.63
Episode:	7101	Avereged	reward:	25
Episode:	7102	Avereged	reward:	25.2
Episode:	7103	Avereged	reward:	25.2
Episode:	7104	Avereged	reward:	24.77
Episode:	7105	Avereged	reward:	25.23
Episode:	7106	Avereged	reward:	25.23
Episode:	7107	Avereged	reward:	25.03
Episode:	7108	Avereged	reward:	24.9
Episode:	7109	Avereged	reward:	24.57
Episode:	7110	Avereged	reward:	24.03
Episode:	7111	Avereged	reward:	24.03
Episode:	7112	Avereged	reward:	23.87
Episode:	7113	Avereged	reward:	23.5
Episode:	7114	Avereged	reward:	23.5
Episode:	7115	Avereged	reward:	23.73
Episode:	7116	Avereged	reward:	23.33
Episode:	7117	Avereged	reward:	23.2
Episode:	7118	Avereged	reward:	23.1
Episode:	7119	Avereged	reward:	22.73
Episode:	7120	Avereged	reward:	22.83
Episode:	7121	Avereged	reward:	22.37
Episode:	7122	Avereged	reward:	22.43
Episode:	7123	Avereged	reward:	21.97
Episode:	7124	Avereged	reward:	21.57
Episode:	7125	Avereged	reward:	21.57
Episode:	7126	Avereged	reward:	21.5
Episode:	7127	Avereged	reward:	21.7
Episode:	7128	Avereged	reward:	21.7
Episode:	7129	Avereged	reward:	21.63
Episode:	7130	Avereged	reward:	21.43
Episode:	7131	Avereged	reward:	21.33
Episode:	7132	Avereged	reward:	21.37
Episode:	7133	Avereged	reward:	21.3
Episode:	7134	Avereged	reward:	20.83
Episode:	7135	Avereged	reward:	20.47
Episode:	7136	Avereged	reward:	20.27
Episode:	7137	Avereged	reward:	20.03
Episode:	7138	Avereged	reward:	20.37
Episode:	7139	Avereged	reward:	20.43
Episode:	7140	Avereged	reward:	20.47
Episode:	7141	Avereged	reward:	20.2
Episode:	7142	Avereged	reward:	20
Episode:	7143	Avereged	reward:	20.07
Episode:	7144	Avereged	reward:	19.7
Episode:	7145	Avereged	reward:	19.5
Episode:	7146	Avereged	reward:	19.53
Episode:	7147	Avereged	reward:	19.27
Episode:	7148	Avereged	reward:	19
Episode:	7149	Avereged	reward:	19.43
Episode:	7150	Avereged	reward:	19.43
Episode:	7151	Avereged	reward:	20
Episode:	7152	Avereged	reward:	19.8
Episode:	7153	Avereged	reward:	20.17
Episode:	7154	Avereged	reward:	20.87
Episode:	7155	Avereged	reward:	20.27
Episode:	7156	Avereged	reward:	20.5
Episode:	7157	Avereged	reward:	20.27
Episode:	7158	Avereged	reward:	20.27
Episode:	7159	Avereged	reward:	20.5
Episode:	7160	Avereged	reward:	20.63
Episode:	7161	Avereged	reward:	20.53
Episode:	7162	Avereged	reward:	20.53
Episode:	7163	Avereged	reward:	20.3
Episode:	7164	Avereged	reward:	20.8
Episode:	7165	Avereged	reward:	20.8
Episode:	7166	Avereged	reward:	21
Episode:	7167	Avereged	reward:	21.2
Episode:	7168	Avereged	reward:	20.77
Episode:	7169	Avereged	reward:	21.27
Episode:	7170	Avereged	reward:	21.77
Episode:	7171	Avereged	reward:	21.97
Episode:	7172	Avereged	reward:	22.33
Episode:	7173	Avereged	reward:	22.7
Episode:	7174	Avereged	reward:	22.67
Episode:	7175	Avereged	reward:	22.53
Episode:	7176	Avereged	reward:	22.7
Episode:	7177	Avereged	reward:	23.3
Episode:	7178	Avereged	reward:	23.63
Episode:	7179	Avereged	reward:	23.37
Episode:	7180	Avereged	reward:	23.4
Episode:	7181	Avereged	reward:	23.4
Episode:	7182	Avereged	reward:	23.47
Episode:	7183	Avereged	reward:	23.47
Episode:	7184	Avereged	reward:	23.03
Episode:	7185	Avereged	reward:	23.23
Episode:	7186	Avereged	reward:	23.23
Episode:	7187	Avereged	reward:	23.17
Episode:	7188	Avereged	reward:	22.63
Episode:	7189	Avereged	reward:	22.27
Episode:	7190	Avereged	reward:	22.33
Episode:	7191	Avereged	reward:	22.13
Episode:	7192	Avereged	reward:	22.1
Episode:	7193	Avereged	reward:	22.77
Episode:	7194	Avereged	reward:	22.63
Episode:	7195	Avereged	reward:	22.97
Episode:	7196	Avereged	reward:	22.73
Episode:	7197	Avereged	reward:	22.57
Episode:	7198	Avereged	reward:	23
Episode:	7199	Avereged	reward:	22.6
Episode:	7200	Avereged	reward:	22.2
Episode:	7201	Avereged	reward:	21.93
Episode:	7202	Avereged	reward:	21.67
Episode:	7203	Avereged	reward:	21.43
Episode:	7204	Avereged	reward:	21.83
Episode:	7205	Avereged	reward:	21.97
Episode:	7206	Avereged	reward:	21.97
Episode:	7207	Avereged	reward:	21.67
Episode:	7208	Avereged	reward:	21.63
Episode:	7209	Avereged	reward:	21.73
Episode:	7210	Avereged	reward:	21.8
Episode:	7211	Avereged	reward:	21.37
Episode:	7212	Avereged	reward:	21.63
Episode:	7213	Avereged	reward:	21.53
Episode:	7214	Avereged	reward:	21.8
Episode:	7215	Avereged	reward:	22.13
Episode:	7216	Avereged	reward:	22.1
Episode:	7217	Avereged	reward:	22.13
Episode:	7218	Avereged	reward:	22.53
Episode:	7219	Avereged	reward:	22.63
Episode:	7220	Avereged	reward:	22.57
Episode:	7221	Avereged	reward:	22.7
Episode:	7222	Avereged	reward:	22.53
Episode:	7223	Avereged	reward:	22.07
Episode:	7224	Avereged	reward:	22.4
Episode:	7225	Avereged	reward:	22.37
Episode:	7226	Avereged	reward:	22.6
Episode:	7227	Avereged	reward:	23.03
Episode:	7228	Avereged	reward:	23.03
Episode:	7229	Avereged	reward:	22.73
Episode:	7230	Avereged	reward:	23
Episode:	7231	Avereged	reward:	23.17
Episode:	7232	Avereged	reward:	23.13
Episode:	7233	Avereged	reward:	22.97
Episode:	7234	Avereged	reward:	22.57
Episode:	7235	Avereged	reward:	22.5
Episode:	7236	Avereged	reward:	21.93
Episode:	7237	Avereged	reward:	21.83
Episode:	7238	Avereged	reward:	21.77
Episode:	7239	Avereged	reward:	21.8
Episode:	7240	Avereged	reward:	21.7
Episode:	7241	Avereged	reward:	22.03
Episode:	7242	Avereged	reward:	21.83
Episode:	7243	Avereged	reward:	22.1
Episode:	7244	Avereged	reward:	22.1
Episode:	7245	Avereged	reward:	22.03
Episode:	7246	Avereged	reward:	22.23
Episode:	7247	Avereged	reward:	21.97
Episode:	7248	Avereged	reward:	21.63
Episode:	7249	Avereged	reward:	21.53
Episode:	7250	Avereged	reward:	21.3
Episode:	7251	Avereged	reward:	21.07
Episode:	7252	Avereged	reward:	21.23
Episode:	7253	Avereged	reward:	22.07
Episode:	7254	Avereged	reward:	22.07
Episode:	7255	Avereged	reward:	22.1
Episode:	7256	Avereged	reward:	22.47
Episode:	7257	Avereged	reward:	22.47
Episode:	7258	Avereged	reward:	22.5
Episode:	7259	Avereged	reward:	22.47
Episode:	7260	Avereged	reward:	22.23
Episode:	7261	Avereged	reward:	22.07
Episode:	7262	Avereged	reward:	22.17
Episode:	7263	Avereged	reward:	22.5
Episode:	7264	Avereged	reward:	22.5
Episode:	7265	Avereged	reward:	22.6
Episode:	7266	Avereged	reward:	23.17
Episode:	7267	Avereged	reward:	23.17
Episode:	7268	Avereged	reward:	23.13
Episode:	7269	Avereged	reward:	23.2
Episode:	7270	Avereged	reward:	23.73
Episode:	7271	Avereged	reward:	23.7
